doi,url
http://dx.doi.org/10.3389/fpsyg.2017.00610,https://www.frontiersin.org/articles/10.3389/fpsyg.2017.00610/pdf
http://dx.doi.org/10.1590/0074-02760160380,http://www.scielo.br/pdf/mioc/v112n5/0074-0276-mioc-0074-02760160380.pdf
http://dx.doi.org/10.3389/fimmu.2017.00459,https://www.frontiersin.org/articles/10.3389/fimmu.2017.00459/pdf
http://dx.doi.org/10.1038/srep46490,https://www.nature.com/articles/srep46490.pdf
http://dx.doi.org/10.1051/parasite/2017013,https://www.parasite-journal.org/articles/parasite/pdf/2017/01/parasite160085.pdf
http://dx.doi.org/10.1093/ve/vex006,https://academic.oup.com/ve/article-pdf/3/1/vex006/10913493/vex006.pdf
http://dx.doi.org/10.3389/fvets.2017.00048,https://www.frontiersin.org/articles/10.3389/fvets.2017.00048/pdf
http://dx.doi.org/10.1371/journal.pntd.0005428,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005428&type=printable
http://dx.doi.org/10.1186/s12911-017-0447-z,
http://dx.doi.org/10.1155/2017/3102567,http://downloads.hindawi.com/journals/jvm/2017/3102567.pdf
http://dx.doi.org/10.1155/2017/6978256,http://downloads.hindawi.com/journals/emi/2017/6978256.pdf
http://dx.doi.org/10.1038/srep46748,https://www.nature.com/articles/srep46748.pdf
http://dx.doi.org/10.1038/srep46557,https://www.nature.com/articles/srep46557.pdf
http://dx.doi.org/10.1097/MD.0000000000004794,
http://dx.doi.org/10.1371/journal.pntd.0005540,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005540&type=printable
http://dx.doi.org/10.1186/s13099-017-0172-2,https://gutpathogens.biomedcentral.com/track/pdf/10.1186/s13099-017-0172-2
http://dx.doi.org/10.7554/eLife.25687,
http://dx.doi.org/10.1016/j.tim.2017.03.003,http://www.cell.com/article/S0966842X17300550/pdf
http://dx.doi.org/10.1186/s12859-017-1630-z,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-017-1630-z
http://dx.doi.org/10.1371/journal.ppat.1006254,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1006254&type=printable
http://dx.doi.org/10.3390/v9040076,https://www.mdpi.com/1999-4915/9/4/76/pdf
http://dx.doi.org/10.3390/nu9040341,https://www.mdpi.com/2072-6643/9/4/341/pdf
http://dx.doi.org/10.1111/irv.12440,
http://dx.doi.org/10.3390/ijms18040870,https://www.mdpi.com/1422-0067/18/4/870/pdf
http://dx.doi.org/10.3389/fpls.2017.00668,https://www.frontiersin.org/articles/10.3389/fpls.2017.00668/pdf
http://dx.doi.org/10.3389/fcimb.2017.00155,https://www.frontiersin.org/articles/10.3389/fcimb.2017.00155/pdf
http://dx.doi.org/10.1098/rsob.160327,https://royalsocietypublishing.org/doi/pdf/10.1098/rsob.160327
http://dx.doi.org/10.1186/s12917-017-1035-2,https://bmcvetres.biomedcentral.com/track/pdf/10.1186/s12917-017-1035-2
http://dx.doi.org/10.1098/rsos.161092,https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.161092
http://dx.doi.org/10.1371/journal.pone.0176298,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176298&type=printable
http://dx.doi.org/10.1099/jmmcr.0.003020,https://jmmcr.microbiologyresearch.org/deliver/fulltext/jmmcr/1/4/jmmcr003020.pdf?itemId=/content/journal/jmmcr/10.1099/jmmcr.0.003020&mimeType=pdf&isFastTrackArticle=
http://dx.doi.org/10.1186/s40249-017-0310-6,https://idpjournal.biomedcentral.com/track/pdf/10.1186/s40249-017-0310-6
http://dx.doi.org/10.1371/journal.pone.0176709,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176709&type=printable
http://dx.doi.org/10.1038/ncomms14811,https://www.nature.com/articles/ncomms14811.pdf
http://dx.doi.org/10.1186/s12931-017-0567-0,https://respiratory-research.biomedcentral.com/track/pdf/10.1186/s12931-017-0567-0
http://dx.doi.org/10.3389/fphys.2017.00281,https://www.frontiersin.org/articles/10.3389/fphys.2017.00281/pdf
http://dx.doi.org/10.18632/oncotarget.15601,http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=15601&path%5B%5D=49839
http://dx.doi.org/10.18632/oncotarget.16108,http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=16108&path%5B%5D=51485
http://dx.doi.org/10.1186/s12889-017-4319-3,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-017-4319-3
http://dx.doi.org/10.3390/biomedicines2020163,https://www.mdpi.com/2227-9059/2/2/163/pdf
http://dx.doi.org/10.3389/fvets.2017.00069,https://www.frontiersin.org/articles/10.3389/fvets.2017.00069/pdf
http://dx.doi.org/10.1128/CVI.00027-17,https://cvi.asm.org/content/cdli/24/5/e00027-17.full.pdf
http://dx.doi.org/10.3389/fmicb.2017.00758,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00758/pdf
http://dx.doi.org/10.1155/2017/7565706,http://downloads.hindawi.com/journals/bmri/2017/7565706.pdf
http://dx.doi.org/10.1186/s12879-017-2434-5,https://bmcinfectdis.biomedcentral.com/track/pdf/10.1186/s12879-017-2434-5
http://dx.doi.org/10.1017/mdh.2017.6,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/4DA04DA13C96C2A2589ED2380739F904/S0025727317000060a.pdf/div-class-title-between-securitisation-and-neglect-managing-ebola-at-the-borders-of-global-health-div.pdf
http://dx.doi.org/10.1371/journal.pone.0176597,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176597&type=printable
http://dx.doi.org/10.1371/journal.ppat.1006329,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1006329&type=printable
http://dx.doi.org/10.7554/eLife.22069,
http://dx.doi.org/10.3389/fimmu.2017.00550,https://www.frontiersin.org/articles/10.3389/fimmu.2017.00550/pdf
http://dx.doi.org/10.1128/genomeA.00172-17,https://mra.asm.org/content/ga/5/19/e00172-17.full.pdf
http://dx.doi.org/10.1186/s12859-017-1665-1,https://bmcbioinformatics.biomedcentral.com/track/pdf/10.1186/s12859-017-1665-1
http://dx.doi.org/10.1038/s41598-017-00340-3,https://www.nature.com/articles/s41598-017-00340-3.pdf
http://dx.doi.org/10.1038/s41598-017-00395-2,https://www.nature.com/articles/s41598-017-00395-2.pdf
http://dx.doi.org/10.1038/s41598-017-00084-0,https://www.nature.com/articles/s41598-017-00084-0.pdf
http://dx.doi.org/10.1038/s41598-017-00557-2,https://www.nature.com/articles/s41598-017-00557-2.pdf
http://dx.doi.org/10.1038/s41598-017-00793-6,https://www.nature.com/articles/s41598-017-00793-6.pdf
http://dx.doi.org/10.1155/2017/6541729,http://downloads.hindawi.com/journals/mi/2017/6541729.pdf
http://dx.doi.org/10.1038/s41598-017-01021-x,https://www.nature.com/articles/s41598-017-01021-x.pdf
http://dx.doi.org/10.1038/s41598-017-01110-x,https://www.nature.com/articles/s41598-017-01110-x.pdf
http://dx.doi.org/10.1038/s41598-017-01313-2,https://www.nature.com/articles/s41598-017-01313-2.pdf
http://dx.doi.org/10.1038/s41598-017-01290-6,https://www.nature.com/articles/s41598-017-01290-6.pdf
http://dx.doi.org/10.1038/s41598-017-01234-0,
http://dx.doi.org/10.1038/s41598-017-01178-5,https://www.nature.com/articles/s41598-017-01178-5.pdf
http://dx.doi.org/10.1038/s41598-017-01542-5,https://www.nature.com/articles/s41598-017-01542-5.pdf
http://dx.doi.org/10.1038/s41598-017-01661-z,https://www.nature.com/articles/s41598-017-01661-z.pdf
http://dx.doi.org/10.18632/oncotarget.15849,http://www.oncotarget.com/index.php?journal=oncotarget&page=article&op=download&path%5B%5D=15849&path%5B%5D=50675
http://dx.doi.org/10.1016/j.gdata.2017.05.005,
http://dx.doi.org/10.1128/mBio.00614-17,https://mbio.asm.org/content/mbio/8/3/e00614-17.full.pdf
http://dx.doi.org/10.4102/ajlm.v5i3.471,https://ajlmonline.org/index.php/ajlm/article/download/471/681
http://dx.doi.org/10.1371/journal.pone.0175973,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0175973&type=printable
http://dx.doi.org/10.1371/journal.ppat.1006365,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1006365&type=printable
http://dx.doi.org/10.1038/s41598-017-02291-1,https://www.nature.com/articles/s41598-017-02291-1.pdf
http://dx.doi.org/10.1155/2017/5279065,http://downloads.hindawi.com/journals/bmri/2017/5279065.pdf
http://dx.doi.org/10.1371/journal.pntd.0005358,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005358&type=printable
http://dx.doi.org/10.1371/journal.pntd.0005431,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005431&type=printable
http://dx.doi.org/10.1371/journal.pone.0178310,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178310&type=printable
http://dx.doi.org/10.1186/s12931-017-0584-z,https://respiratory-research.biomedcentral.com/track/pdf/10.1186/s12931-017-0584-z
http://dx.doi.org/10.1186/s13028-017-0299-7,https://actavetscand.biomedcentral.com/track/pdf/10.1186/s13028-017-0299-7
http://dx.doi.org/10.1371/journal.pone.0178007,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178007&type=printable
http://dx.doi.org/10.1038/s41598-017-01513-w,https://www.nature.com/articles/s41598-017-01513-w.pdf
http://dx.doi.org/10.1186/s12917-017-1054-z,https://bmcvetres.biomedcentral.com/track/pdf/10.1186/s12917-017-1054-z
http://dx.doi.org/10.1186/s12906-017-1780-6,https://bmccomplementalternmed.biomedcentral.com/track/pdf/10.1186/s12906-017-1780-6
http://dx.doi.org/10.1016/j.onehlt.2015.08.001,
http://dx.doi.org/10.1371/journal.pone.0177340,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0177340&type=printable
http://dx.doi.org/10.1186/1472-6963-4-36,https://bmchealthservres.biomedcentral.com/track/pdf/10.1186/1472-6963-4-36
http://dx.doi.org/10.1128/JCM.01463-16,https://jcm.asm.org/content/jcm/55/6/1658.full.pdf
http://dx.doi.org/10.1128/JCM.00221-17,https://jcm.asm.org/content/jcm/55/6/1938.full.pdf
http://dx.doi.org/10.5966/sctm.2015-0374,
http://dx.doi.org/10.4161/21645515.2014.986994,https://www.tandfonline.com/doi/pdf/10.4161/21645515.2014.986994?needAccess=true
http://dx.doi.org/10.1080/20008686.2017.1300450,https://www.tandfonline.com/doi/pdf/10.1080/20008686.2017.1300450?needAccess=true
http://dx.doi.org/10.1371/journal.pone.0178094,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178094&type=printable
http://dx.doi.org/10.1038/s41598-017-02667-3,https://www.nature.com/articles/s41598-017-02667-3.pdf
http://dx.doi.org/10.1155/2017/7535320,http://downloads.hindawi.com/journals/joph/2017/7535320.pdf
http://dx.doi.org/10.1371/journal.pntd.0005320,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005320&type=printable
http://dx.doi.org/10.1371/journal.pone.0178336,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178336&type=printable
http://dx.doi.org/10.3389/fmicb.2017.00927,https://www.frontiersin.org/articles/10.3389/fmicb.2017.00927/pdf
http://dx.doi.org/10.3389/fcimb.2017.00205,https://www.frontiersin.org/articles/10.3389/fcimb.2017.00205/pdf
http://dx.doi.org/10.1016/j.hrthm.2017.03.001,http://www.heartrhythmjournal.com/article/S1547527117302941/pdf
http://dx.doi.org/10.1186/s12985-017-0766-9,https://virologyj.biomedcentral.com/track/pdf/10.1186/s12985-017-0766-9
http://dx.doi.org/10.1186/s12889-017-4374-9,
http://dx.doi.org/10.3389/fped.2017.00123,https://www.frontiersin.org/articles/10.3389/fped.2017.00123/pdf
http://dx.doi.org/10.1093/cid/cix148,https://academic.oup.com/cid/article-pdf/64/suppl_3/S337/20916397/cix148.pdf
http://dx.doi.org/10.1093/cid/cix098,https://academic.oup.com/cid/article-pdf/64/suppl_3/S289/20915707/cix098.pdf
http://dx.doi.org/10.1093/cid/cix144,https://academic.oup.com/cid/article-pdf/64/suppl_3/S213/20916179/cix144.pdf
http://dx.doi.org/10.1155/2017/7597596,http://downloads.hindawi.com/journals/bmri/2017/7597596.pdf
http://dx.doi.org/10.1186/1743-422X-2-1,https://virologyj.biomedcentral.com/track/pdf/10.1186/1743-422X-2-1
http://dx.doi.org/10.1371/journal.pone.0176947,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0176947&type=printable
http://dx.doi.org/10.1186/1471-2164-6-1,https://bmcgenomics.biomedcentral.com/track/pdf/10.1186/1471-2164-6-1
http://dx.doi.org/10.3389/fpubh.2017.00121,https://www.frontiersin.org/articles/10.3389/fpubh.2017.00121/pdf
http://dx.doi.org/10.1186/s12864-017-3801-8,
http://dx.doi.org/10.1186/1465-9921-6-5,https://respiratory-research.biomedcentral.com/track/pdf/10.1186/1465-9921-6-5
http://dx.doi.org/10.1186/1475-2859-4-2,https://microbialcellfactories.biomedcentral.com/track/pdf/10.1186/1475-2859-4-2
http://dx.doi.org/10.1186/1471-2296-6-3,https://bmcfampract.biomedcentral.com/track/pdf/10.1186/1471-2296-6-3
http://dx.doi.org/10.4274/balkanmedj.2015.1492,https://doi.org/10.4274/balkanmedj.2015.1492
http://dx.doi.org/10.1093/ofid/ofx073,https://academic.oup.com/ofid/article-pdf/4/2/ofx073/23383626/ofx073.pdf
http://dx.doi.org/10.1371/journal.ppat.1006372,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1006372&type=printable
http://dx.doi.org/10.1371/journal.pone.0178781,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178781&type=printable
http://dx.doi.org/10.3389/fimmu.2017.00593,https://www.frontiersin.org/articles/10.3389/fimmu.2017.00593/pdf
http://dx.doi.org/10.1098/rsob.170045,https://royalsocietypublishing.org/doi/pdf/10.1098/rsob.170045
http://dx.doi.org/10.1098/rsos.160950,https://royalsocietypublishing.org/doi/pdf/10.1098/rsos.160950
http://dx.doi.org/10.1371/journal.pmed.0020008,https://journals.plos.org/plosmedicine/article/file?id=10.1371/journal.pmed.0020008&type=printable
http://dx.doi.org/10.1371/journal.pone.0178433,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178433&type=printable
http://dx.doi.org/10.1371/journal.ppat.1006314,https://journals.plos.org/plospathogens/article/file?id=10.1371/journal.ppat.1006314&type=printable
http://dx.doi.org/10.3390/v9050102,https://www.mdpi.com/1999-4915/9/5/102/pdf
http://dx.doi.org/10.3390/v9050104,https://www.mdpi.com/1999-4915/9/5/104/pdf
http://dx.doi.org/10.3390/v9050114,https://www.mdpi.com/1999-4915/9/5/114/pdf
http://dx.doi.org/10.3390/v9050121,https://www.mdpi.com/1999-4915/9/5/121/pdf
http://dx.doi.org/10.3390/ijms18051103,https://www.mdpi.com/1422-0067/18/5/1103/pdf
http://dx.doi.org/10.1371/journal.pone.0178408,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178408&type=printable
http://dx.doi.org/10.1371/journal.pone.0178569,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178569&type=printable
http://dx.doi.org/10.3390/diseases4030027,https://www.mdpi.com/2079-9721/4/3/27/pdf
http://dx.doi.org/10.3390/diseases4030026,https://www.mdpi.com/2079-9721/4/3/26/pdf
http://dx.doi.org/10.3390/diseases5010007,https://www.mdpi.com/2079-9721/5/1/7/pdf
http://dx.doi.org/10.1155/2017/1359064,http://downloads.hindawi.com/journals/mi/2017/1359064.pdf
http://dx.doi.org/10.1002/2211-5463.12197,
http://dx.doi.org/10.1038/s41598-017-02325-8,https://www.nature.com/articles/s41598-017-02325-8.pdf
http://dx.doi.org/10.3389/fcimb.2017.00238,https://www.frontiersin.org/articles/10.3389/fcimb.2017.00238/pdf
http://dx.doi.org/10.1002/prp2.293,
http://dx.doi.org/10.1186/s12889-017-4474-6,https://bmcpublichealth.biomedcentral.com/track/pdf/10.1186/s12889-017-4474-6
http://dx.doi.org/10.1186/1471-2172-6-2,https://bmcimmunol.biomedcentral.com/track/pdf/10.1186/1471-2172-6-2
http://dx.doi.org/10.1371/journal.pone.0178926,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178926&type=printable
http://dx.doi.org/10.4269/ajtmh.16-0427,http://www.ajtmh.org/deliver/fulltext/14761645/96/6/1270.pdf?itemId=%2Fcontent%2Fjournals%2F10.4269%2Fajtmh.16-0427&mimeType=pdf&containerItemId=content/journals/14761645
http://dx.doi.org/10.3389/fphar.2017.00353,https://www.frontiersin.org/articles/10.3389/fphar.2017.00353/pdf
http://dx.doi.org/10.1155/2017/3459785,http://downloads.hindawi.com/journals/bmri/2017/3459785.pdf
http://dx.doi.org/10.1186/s13054-017-1731-0,https://ccforum.biomedcentral.com/track/pdf/10.1186/s13054-017-1731-0
http://dx.doi.org/10.1371/journal.pntd.0005480,https://journals.plos.org/plosntds/article/file?id=10.1371/journal.pntd.0005480&type=printable
http://dx.doi.org/10.1128/genomeA.00201-17,https://mra.asm.org/content/ga/5/23/e00201-17.full.pdf
http://dx.doi.org/10.1016/j.bbagen.2016.11.036,
http://dx.doi.org/10.1093/gigascience/gix003,https://academic.oup.com/gigascience/article-pdf/6/2/gix003/25513587/gix003.pdf
http://dx.doi.org/10.7717/peerj.3448,https://peerj.com/articles/3448.pdf
http://dx.doi.org/10.1038/ncomms15743,https://www.nature.com/articles/ncomms15743.pdf
http://dx.doi.org/10.1098/rstb.2016.0167,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0167
http://dx.doi.org/10.1098/rstb.2016.0168,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0168
http://dx.doi.org/10.1098/rstb.2016.0171,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0171
http://dx.doi.org/10.1098/rstb.2016.0544,https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2016.0544
http://dx.doi.org/10.1186/s12985-017-0775-8,https://virologyj.biomedcentral.com/track/pdf/10.1186/s12985-017-0775-8
http://dx.doi.org/10.1042/BSR20170082,https://portlandpress.com/bioscirep/article-pdf/37/2/BSR20170082/519524/bsr-2017-0082.pdf
http://dx.doi.org/10.3389/fimmu.2017.00706,https://www.frontiersin.org/articles/10.3389/fimmu.2017.00706/pdf
http://dx.doi.org/10.1186/s12917-017-1072-x,https://bmcvetres.biomedcentral.com/track/pdf/10.1186/s12917-017-1072-x
http://dx.doi.org/10.1186/s12938-017-0370-7,https://biomedical-engineering-online.biomedcentral.com/track/pdf/10.1186/s12938-017-0370-7
http://dx.doi.org/10.1186/s41479-017-0031-4,https://pneumonia.biomedcentral.com/track/pdf/10.1186/s41479-017-0031-4
http://dx.doi.org/10.1186/s41479-017-0026-1,https://pneumonia.biomedcentral.com/track/pdf/10.1186/s41479-017-0026-1
http://dx.doi.org/10.1186/s41479-017-0028-z,https://pneumonia.biomedcentral.com/track/pdf/10.1186/s41479-017-0028-z
http://dx.doi.org/10.1038/s41598-017-03852-0,https://www.nature.com/articles/s41598-017-03852-0.pdf
http://dx.doi.org/10.1038/s41598-017-03799-2,https://www.nature.com/articles/s41598-017-03799-2.pdf
http://dx.doi.org/10.3389/fcimb.2017.00262,https://www.frontiersin.org/articles/10.3389/fcimb.2017.00262/pdf
http://dx.doi.org/10.3389/fmicb.2017.01117,https://www.frontiersin.org/articles/10.3389/fmicb.2017.01117/pdf
http://dx.doi.org/10.1038/ncomms15582,https://www.nature.com/articles/ncomms15582.pdf
http://dx.doi.org/10.1093/nsr/nww064,https://academic.oup.com/nsr/article-pdf/3/4/416/10325437/nww064.pdf
http://dx.doi.org/10.1371/journal.pone.0178732,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0178732&type=printable
http://dx.doi.org/10.1534/g3.117.042846,https://www.g3journal.org/content/ggg/7/6/1617.full.pdf
http://dx.doi.org/10.1534/g3.117.041491,https://www.g3journal.org/content/ggg/7/6/1623.full.pdf
http://dx.doi.org/10.1534/g3.117.041434,https://www.g3journal.org/content/ggg/7/6/1653.full.pdf
